ID,text,target,url,date
ko_gpt_255," ""갤럭시S2, 5시간 만에 1만대 판매""",0,,0000.00.00. 오전 0:00
ko_gpt_256," ""한국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_257," ""삼성, 갤럭시S3 출시 후 1년 내 가격 인하""",0,,0000.00.00. 오전 0:00
ko_gpt_258," 아이폰6S, '애플워치' 출시...가격은?",0,,0000.00.00. 오전 0:00
ko_gpt_259," ""스마트폰 배터리 오래 쓰려면?""",0,,0000.00.00. 오전 0:00
ko_gpt_260," ""한국, IT분야에서 세계적 리더""",0,,0000.00.00. 오전 0:00
ko_gpt_261," ""애플, 아이폰 XR 출시...가격 낮추고 듀얼 카메라 탑재""",0,,0000.00.00. 오전 0:00
ko_gpt_262," ""삼성, 애플에 밀리면 끝""...삼성, 美서 특허소송 애플, 美서 삼성에 맞불",0,,0000.00.00. 오전 0:00
ko_gpt_263," ""갤럭시S3, 아이폰5보다 더 잘 팔려""",0,,0000.00.00. 오전 0:00
ko_gpt_264," ""한국, IT강국 맞나요?""라는 제목으로 IT강국이라는 한국의 실상을 보도",0,,0000.00.00. 오전 0:00
ko_gpt_265," ""삼성, 애플에 밀려?""...3분기 영업익 2조 못 미쳐",0,,0000.00.00. 오전 0:00
ko_gpt_266," ""한국, 일본보다 더 잘해"" vs ""중국에 추월당할 것""",0,,0000.00.00. 오전 0:00
ko_gpt_267," ""스마트폰이 이렇게까지 발전했나""...'갤럭시S6' 공개에 외신들 찬사",0,,0000.00.00. 오전 0:00
ko_gpt_268," ""애플이 아이폰을 만들지 않는다""",0,,0000.00.00. 오전 0:00
ko_gpt_269," ""아이폰5S가 더 좋다""...아이폰5S vs 갤럭시S5",0,,0000.00.00. 오전 0:00
ko_gpt_270," ""이제 스마트폰을 꺼라""는 애플의 경고",0,,0000.00.00. 오전 0:00
ko_gpt_271," ""아이폰6S, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스",0,,0000.00.00. 오전 0:00
ko_gpt_272," ""삼성전자, 갤럭시S3 공개 임박""",0,,0000.00.00. 오전 0:00
ko_gpt_273," ""내 손으로 직접 만들어 먹어요""",0,,0000.00.00. 오전 0:00
ko_gpt_274," ""한국, '구글세' 도입 검토""",0,,0000.00.00. 오전 0:00
ko_gpt_275," ""갤럭시S6엣지, 카메라가 좋네""",0,,0000.00.00. 오전 0:00
ko_gpt_276," ""스마트폰, 카메라에 지문인식 기능 추가""",0,,0000.00.00. 오전 0:00
ko_gpt_277," ""지금은 투자할 때""",0,,0000.00.00. 오전 0:00
ko_gpt_278," ""아이폰7에서 '시리'는 '시리'일뿐""",0,,0000.00.00. 오전 0:00
ko_gpt_279," ""스마트폰으로 택시 잡아요""",0,,0000.00.00. 오전 0:00
ko_gpt_280," ""한국, IT강국 맞나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_281," ""삼성, 갤럭시S4에 'S펜' 탑재""...애플, ""아이패드에 'S펜'""",0,,0000.00.00. 오전 0:00
ko_gpt_282," ""삼성, 갤럭시 S6로 반격"" vs ""애플, 아이폰 6S로 반격""",0,,0000.00.00. 오전 0:00
ko_gpt_283," ""구글, 온라인 광고시장 진출""",0,,0000.00.00. 오전 0:00
ko_gpt_284," ""한국 인터넷 속도, 세계 최고 수준""",0,,0000.00.00. 오전 0:00
ko_gpt_285," ""중국과 미국의 무역전쟁이 한국의 수출에 미치는 영향은 제한적""",0,,0000.00.00. 오전 0:00
ko_gpt_286," ""삼성전자, 애플에 밀려 2위""...애플, 삼성보다 3배 많은 특허 보유",0,,0000.00.00. 오전 0:00
ko_gpt_287," ""스마트폰, 잘 쓰고 계신가요?""",0,,0000.00.00. 오전 0:00
ko_gpt_288," ""한국 IT, 美에 추월당하다""",0,,0000.00.00. 오전 0:00
ko_gpt_289," ""갤럭시S2, 카메라 기능 향상""",0,,0000.00.00. 오전 0:00
ko_gpt_290," ""한국, IT 강국으로 성장할 수 있었던 것은 정부의 정책과 기업의 노력이 있었기 때문""",0,,0000.00.00. 오전 0:00
ko_gpt_291," ""갤럭시S4, 아이폰5보다 좋다""",0,,0000.00.00. 오전 0:00
ko_gpt_292," ""중국, 미국산 대두 수입 확대""",0,,0000.00.00. 오전 0:00
ko_gpt_293," ""삼성, 애플 특허침해 맞다""",0,,0000.00.00. 오전 0:00
ko_gpt_294," ""아이폰5가 없으면 큰일이야""",0,,0000.00.00. 오전 0:00
ko_gpt_295," ""한국, IT분야에서 세계적 리더로 성장""",0,,0000.00.00. 오전 0:00
ko_gpt_296," [IT과학] 인텔, 2세대 코어 프로세서 출시",0,,0000.00.00. 오전 0:00
ko_gpt_297," ""LG전자, 스마트폰 사업 철수 검토""",0,,0000.00.00. 오전 0:00
ko_gpt_298," ""한국, 세계 최초 5G 상용화 성공""",0,,0000.00.00. 오전 0:00
ko_gpt_299," 아이폰6, 4.7인치와 5.5인치로 출시",0,,0000.00.00. 오전 0:00
ko_gpt_300," ""4G폰도 LTE시대""...SKT, LTE 상용화",0,,0000.00.00. 오전 0:00
ko_gpt_301," ""한국, 미국에 환율조작국으로 지정""",0,,0000.00.00. 오전 0:00
ko_gpt_302," ""삼성, 애플에 밀려 스마트폰 점유율 꼴찌""",0,,0000.00.00. 오전 0:00
ko_gpt_303," ""나는 애플 아이폰이 좋다""",0,,0000.00.00. 오전 0:00
ko_gpt_304," ""갤럭시S9, 전작보다 못하다""",0,,0000.00.00. 오전 0:00
ko_gpt_305," ""아이폰6에는 카메라가 없다""",0,,0000.00.00. 오전 0:00
ko_gpt_306," ""한국 IT, 세계 최고 수준으로 성장""",0,,0000.00.00. 오전 0:00
ko_gpt_307," ""삼성·LG, 中·日 TV시장서 맹추격""",0,,0000.00.00. 오전 0:00
ko_gpt_308," ""한국에 있는 친구들아, 우리도 한국에 간다""",0,,0000.00.00. 오전 0:00
ko_gpt_309," ""스마트폰이 내 손안에""",0,,0000.00.00. 오전 0:00
ko_gpt_310," ""나는 내가 좋다""",0,,0000.00.00. 오전 0:00
ko_gpt_311," ""한국, IT강국 맞나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_312," ""갤럭시S3, 아이폰5보다 매력적""",0,,0000.00.00. 오전 0:00
ko_gpt_313," ""갤럭시S6, 기대 이상""...출시 한 달 만에 판매량 100만대 돌파",0,,0000.00.00. 오전 0:00
ko_gpt_314," ""나는 '갤럭시'가 아니라 '아이폰'이다""",0,,0000.00.00. 오전 0:00
ko_gpt_315," ""삼성, 애플에 특허침해 소송"" vs ""애플, 삼성에 맞불""",0,,0000.00.00. 오전 0:00
ko_gpt_316," ""한국, IT 강국 맞나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_317," ""한국의 IT는 세계 최고""",0,,0000.00.00. 오전 0:00
ko_gpt_318," ""중국서 AI 감염된 돼지 살처분""",0,,0000.00.00. 오전 0:00
ko_gpt_319," [IT동아] 아이폰6S, 한국 출시 임박...가격은?",0,,0000.00.00. 오전 0:00
ko_gpt_320," ""한국, IT강국 맞나""",0,,0000.00.00. 오전 0:00
ko_gpt_321," ""한국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_322," ""한국에 있는 것이 더 좋다""는 그들은 왜?",0,,0000.00.00. 오전 0:00
ko_gpt_323," ""한국, 미국의 화웨이 제재 지지""",0,,0000.00.00. 오전 0:00
ko_gpt_324," ""한국은 IT 강국"" vs ""IT는 중국이 더 잘한다""",0,,0000.00.00. 오전 0:00
ko_gpt_325," ""이래도 안되고 저래도 안되고""",0,,0000.00.00. 오전 0:00
ko_gpt_326," 아이폰6, 16GB 모델은 99만원·64GB 모델은 113만원·128GB 모델은 118만원·아이폰6 플러스, 16GB 모델은 99만원·64GB 모델은 113",0,,0000.00.00. 오전 0:00
ko_gpt_327," ""갤럭시S3, 아이폰5보다 좋아""",0,,0000.00.00. 오전 0:00
ko_gpt_328," ""스마트폰도 이제는 '스마트'하게""",0,,0000.00.00. 오전 0:00
ko_gpt_329," ""한국이 미국의 아시아 중심 전략에 동참해야 한다""",0,,0000.00.00. 오전 0:00
ko_gpt_330," ""한국의 갤럭시S8이 아이폰X를 이겼다""",0,,0000.00.00. 오전 0:00
ko_gpt_331," ""삼성, 갤럭시S4로 새 바람 일으킬 것""",0,,0000.00.00. 오전 0:00
ko_gpt_332," 삼성전자, '갤럭시S3' 중국서 출시",0,,0000.00.00. 오전 0:00
ko_gpt_333," ""한국은 IT강국"" vs. ""한국은 IT후진국""",0,,0000.00.00. 오전 0:00
ko_gpt_334," ""중국, 일본, 미국, 한국, 인도, 대만, 베트남, 필리핀, 태국, 러시아, 브라질, 멕시코, 인도네시아, 캐나다, 호주, 남아프리카공화국, 프랑스, 독일, 이탈리아, 영국, 스페인,",0,,0000.00.00. 오전 0:00
ko_gpt_335," ""스마트폰, 우리가 접수한다""...LG전자, 스마트폰 시장 진출 선언",0,,0000.00.00. 오전 0:00
ko_gpt_336," ""중국, 미국산 대두 수입 중단""",0,,0000.00.00. 오전 0:00
ko_gpt_337," ""지금은 숨고르기"" vs ""주가 더 오를 것""",0,,0000.00.00. 오전 0:00
ko_gpt_338," ""삼성, 애플에 소송 취하할 것"" vs ""애플, 소송 취하하지 않을 것""",0,,0000.00.00. 오전 0:00
ko_gpt_339," ""우리가 이겼다"" vs ""한국 축구는 죽었다""",0,,0000.00.00. 오전 0:00
ko_gpt_340," ""스마트폰 중독이 더 무섭다""",0,,0000.00.00. 오전 0:00
ko_gpt_341," ""아이폰6S가 잘 팔릴까""...애플, 9월 신제품 공개",0,,0000.00.00. 오전 0:00
ko_gpt_342," ""한국, IT강국 맞나""...정부, IT산업 지원책 발표",0,,0000.00.00. 오전 0:00
ko_gpt_343," ""갤럭시S3, 아이폰5보다 싸다""",0,,0000.00.00. 오전 0:00
ko_gpt_344," ""한국은 IT강국, 한국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_345," ""한국은 IT강국"" vs ""한국은 IT후진국""",0,,0000.00.00. 오전 0:00
ko_gpt_346," ""한국, IT강국 맞아요?""",0,,0000.00.00. 오전 0:00
ko_gpt_347," ""스마트폰으로 TV시청한다""",0,,0000.00.00. 오전 0:00
ko_gpt_348," ""애플에 밀리면 끝""...삼성, 중저가폰 '갤럭시A'로 승부수",0,,0000.00.00. 오전 0:00
ko_gpt_349," ""이번에는 꼭 이기고 싶다""",0,,0000.00.00. 오전 0:00
ko_gpt_350," ""삼성, 애플에 밀리고 있다""...삼성, 갤럭시S3로 반격",0,,0000.00.00. 오전 0:00
ko_gpt_351," ""한국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_352," ""삼성, 갤럭시S3로 애플 잡는다""",0,,0000.00.00. 오전 0:00
ko_gpt_353," ""갤럭시S3, 내가 접수한다""",0,,0000.00.00. 오전 0:00
ko_gpt_354," ""아이폰5S, 카메라 성능 향상""",0,,0000.00.00. 오전 0:00
ko_gpt_355," ""한국이 잘했다""...미중 무역전쟁 속 '화웨이' 존재감",0,,0000.00.00. 오전 0:00
ko_gpt_356," ""삼성, 애플에 특허침해 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_357," ""갤럭시S8, 갤럭시S7보다 배터리가 더 오래가요""",0,,0000.00.00. 오전 0:00
ko_gpt_358," ""국내서도 애플워치 판매한다""",0,,0000.00.00. 오전 0:00
ko_gpt_359," ""내가 만든 앱이 이렇게 잘 될 줄 몰랐어""",0,,0000.00.00. 오전 0:00
ko_gpt_360," ""한국, 코로나19 대응 모범국""...외신들 극찬",0,,0000.00.00. 오전 0:00
ko_gpt_361," ""애플, 특허침해 소송에 합의금 1조원 요구"" vs ""삼성, 애플에 합의금 요구한 적 없다""",0,,0000.00.00. 오전 0:00
ko_gpt_362," ""갤럭시S2, 아이폰4S보다 화질 좋다""",0,,0000.00.00. 오전 0:00
ko_gpt_363," ""한국, IT강국 맞나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_364," ""한국은 IT 강국"" vs ""IT 강국은 한국뿐""",0,,0000.00.00. 오전 0:00
ko_gpt_365," ""나도 스마트폰으로 결제해요""",0,,0000.00.00. 오전 0:00
ko_gpt_366," ""삼성, 애플에 이겼다""...1분기 스마트폰 세계 1위",0,,0000.00.00. 오전 0:00
ko_gpt_367," ""중국은 믿을 수 없다"" vs ""한국은 믿을 수 있다""",0,,0000.00.00. 오전 0:00
ko_gpt_368," ""애플이 아이폰6S를 내놓을 때마다 주가가 오르는 이유""",0,,0000.00.00. 오전 0:00
ko_gpt_369," ""구글, 국내서도 자율주행차 운행한다""",0,,0000.00.00. 오전 0:00
ko_gpt_370," ""한국은 스마트폰 강국"" vs ""삼성·LG, 애플에 밀려""",0,,0000.00.00. 오전 0:00
ko_gpt_371," ""삼성, 애플에 특허침해 소송"" vs ""애플, 특허침해 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_372," ""갤럭시S8·S8+, 카메라·디스플레이 개선""",0,,0000.00.00. 오전 0:00
ko_gpt_373," ""한국, IT강국 맞나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_374," ""갤럭시S6, 카메라가 달라졌다""",0,,0000.00.00. 오전 0:00
ko_gpt_375," ""한국에 있는 게 더 좋아""",0,,0000.00.00. 오전 0:00
ko_gpt_376," ""한국, IT강국 맞나?""",0,,0000.00.00. 오전 0:00
ko_gpt_377," ""스마트폰은 이제 우리 생활의 일부""",0,,0000.00.00. 오전 0:00
ko_gpt_378," ""삼성, 갤럭시S3에 지문인식 탑재""",0,,0000.00.00. 오전 0:00
ko_gpt_379," ""구글이 왜?"" vs ""구글이 왜?""",0,,0000.00.00. 오전 0:00
ko_gpt_380," ""한국과 미국은 한몸""...'지소미아' 종료 후 첫 통화'지소미아' 종료 후 첫 통화...한·미·일 3국 안보협력 강화키로",0,,0000.00.00. 오전 0:00
ko_gpt_381," ""갤럭시S8, 아이폰7보다 나은 점은...""",0,,0000.00.00. 오전 0:00
ko_gpt_382," ""삼성, 애플에 밀려""...스마트폰 세계 3위 추락",0,,0000.00.00. 오전 0:00
ko_gpt_383," ""스마트폰 앱으로 집에 가는 길 알려줘""",0,,0000.00.00. 오전 0:00
ko_gpt_384," ""이젠 진짜로 집에 간다""발묶인 괌 관광객들 일주일만 귀국길 엑소더스",0,,0000.00.00. 오전 0:00
ko_gpt_385," ""한국, 아이폰6S 출시일에 맞춰 '아이폰6S' 출시""",0,,0000.00.00. 오전 0:00
ko_gpt_386," ""한국은 IT 강국"" vs ""중국이 세계 최강""",0,,0000.00.00. 오전 0:00
ko_gpt_387," ""한국, 아이폰5 출시 앞두고 긴장""",0,,0000.00.00. 오전 0:00
ko_gpt_388," ""한국은 IT강국""...""중국은 하드웨어 강국""",0,,0000.00.00. 오전 0:00
ko_gpt_389," ""내가 만든 앱이 이렇게 인기가 좋을 줄 몰랐어요""",0,,0000.00.00. 오전 0:00
ko_gpt_390," ""삼성, 애플에 특허침해 소송"" vs ""애플, 삼성에 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_391," ""삼성, 갤럭시S2로 애플 잡는다""",0,,0000.00.00. 오전 0:00
ko_gpt_392," ""내 휴대폰은 내가 지킨다""",0,,0000.00.00. 오전 0:00
ko_gpt_393," ""이제 집에 간다""",0,,0000.00.00. 오전 0:00
ko_gpt_394," ""스마트폰, 이젠 '스마트'하게 쓰세요""LG전자, '스마트'한 스마트폰 '옵티머스 LTE' 출시",0,,0000.00.00. 오전 0:00
ko_gpt_395," ""중국, 북한과 관계 개선하려면 미국과 관계 개선해야""",0,,0000.00.00. 오전 0:00
ko_gpt_396," ""갤럭시노트7 배터리 폭발 원인은 배터리 자체 결함""",0,,0000.00.00. 오전 0:00
ko_gpt_397," ""우리는 '아이폰'이 아니라 '아이폰'입니다""",0,,0000.00.00. 오전 0:00
ko_gpt_398," ""갤럭시S3, 아이폰5, 아이폰5S보다 좋다""",0,,0000.00.00. 오전 0:00
ko_gpt_399," ""한국, IT강국 맞나""...""구글, 한국서 돈 벌어간다""",0,,0000.00.00. 오전 0:00
ko_gpt_400," ""미국과 중국이 무역전쟁을 벌이면 한국은 큰 타격을 입는다""",0,,0000.00.00. 오전 0:00
ko_gpt_401," ""이겼다""",0,,0000.00.00. 오전 0:00
ko_gpt_402," ""삼성 갤럭시S8, 전작보다 잘 팔리네""",0,,0000.00.00. 오전 0:00
ko_gpt_403," 갤럭시S6, 출시 전부터 '흥행' 조짐",0,,0000.00.00. 오전 0:00
ko_gpt_404, '갤럭시S6'는 언제 나올까?...출시일·가격·스펙·디자인 '주목',0,,0000.00.00. 오전 0:00
ko_gpt_405," ""이제 집에 간다""발묶인 괌 관광객들 일주일만 귀국길 엑소더스",0,,0000.00.00. 오전 0:00
ko_gpt_406," ""애플의 아이폰, 구글 안드로이드폰에 밀려""",0,,0000.00.00. 오전 0:00
ko_gpt_407," ""애플, 아이폰6S·아이패드 프로 공개""",0,,0000.00.00. 오전 0:00
ko_gpt_408," ""우리는 모두 연결돼 있다""...구글, 'AI스피커' 공개",0,,0000.00.00. 오전 0:00
ko_gpt_409," ""한국, 중국에 추월당하다""",0,,0000.00.00. 오전 0:00
ko_gpt_410," ""삼성, 애플에 특허소송...삼성, 갤럭시S3 출시일 연기""",0,,0000.00.00. 오전 0:00
ko_gpt_411," ""애플, 아이폰6에 방수기능 추가""",0,,0000.00.00. 오전 0:00
ko_gpt_412," 아이폰4S, 아이폰4S+, 아이폰4S+, 아이폰4S+, 아이폰4S+, 아이폰4S+, 아이폰4S+, 아이폰4S+, 아이폰4S+,",0,,0000.00.00. 오전 0:00
ko_gpt_413," ""한국은 IT강국""...삼성전자·LG전자, 신제품 대거 출시",0,,0000.00.00. 오전 0:00
ko_gpt_414," ""애플, 삼성에 특허침해 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_415," ""아이폰6S, 아이폰6S 플러스, 아이폰6S 플러스 플러스""",0,,0000.00.00. 오전 0:00
ko_gpt_416," ""삼성, 애플에 완승...시장에 충격 줄 것""",0,,0000.00.00. 오전 0:00
ko_gpt_417," ""한국 IT기업, 중국시장서 기회 찾아야""",0,,0000.00.00. 오전 0:00
ko_gpt_418," ""한국, 정보통신기술(ICT) 경쟁력 세계 3위""",0,,0000.00.00. 오전 0:00
ko_gpt_419," ""갤럭시노트7 교환·환불, 다음달까지 가능""",0,,0000.00.00. 오전 0:00
ko_gpt_420," ""정부가 IT업계를 홀대한다""",0,,0000.00.00. 오전 0:00
ko_gpt_421," ""삼성, 갤럭시S3에 'S펜' 탑재""...S펜 기능 강화",0,,0000.00.00. 오전 0:00
ko_gpt_422," ""세계 최대 가전쇼, CES는 끝났다""·""LG전자, 스마트폰 사업 철수 검토""·""애플, 아이폰 생산 중단""·""삼성전자, 갤럭시노트7 생산 중단""·""LG전자",0,,0000.00.00. 오전 0:00
ko_gpt_423," ""이 제품은 사용할 수 없습니다.""",0,,0000.00.00. 오전 0:00
ko_gpt_424," ""아이폰X, 아이폰8보다 비싸지만 잘 팔릴 것""",0,,0000.00.00. 오전 0:00
ko_gpt_425," ""스마트폰으로도 결제 가능""",0,,0000.00.00. 오전 0:00
ko_gpt_426," ""삼성전자, 애플과 특허소송에서 승소""",0,,0000.00.00. 오전 0:00
ko_gpt_427," ""한국, IT강국 위상 되찾을 것""",0,,0000.00.00. 오전 0:00
ko_gpt_428," ""스마트폰으로 영화도 보고 게임도 하고""",0,,0000.00.00. 오전 0:00
ko_gpt_429," ""이제는 '스마트'하게""...스마트폰 앱으로 차량 관리",0,,0000.00.00. 오전 0:00
ko_gpt_430," ""우리도 아이폰 쓰고 싶어요""",0,,0000.00.00. 오전 0:00
ko_gpt_431," ""집에 가고 싶다""",0,,0000.00.00. 오전 0:00
ko_gpt_432," ""스마트폰, 살 때가 됐다""",0,,0000.00.00. 오전 0:00
ko_gpt_433," ""나는 왜?""",0,,0000.00.00. 오전 0:00
ko_gpt_434," ""한국, IT강국 맞나요?""...'IT강국' 무색케 하는 'IT강국'의 허상",0,,0000.00.00. 오전 0:00
ko_gpt_435, '갤럭시노트7' 배터리 발화의 원인은?,0,,0000.00.00. 오전 0:00
ko_gpt_436," ""삼성, 애플 잡아라""...삼성의 반격",0,,0000.00.00. 오전 0:00
ko_gpt_437," ""애플, 아이폰5S·아이폰5C 공개""",0,,0000.00.00. 오전 0:00
ko_gpt_438," ""갤럭시S3, 아이폰5보다 좋다""",0,,0000.00.00. 오전 0:00
ko_gpt_439," ""한국, 모바일 인터넷 속도 세계 1위""",0,,0000.00.00. 오전 0:00
ko_gpt_440," [IT동아] [단독]""삼성, 갤럭시S8에 듀얼 카메라 탑재""...""화웨이, 차기 스마트폰에 듀얼 카메라 탑재""",0,,0000.00.00. 오전 0:00
ko_gpt_441," ""갤럭시S9, 카메라 성능 우수""",0,,0000.00.00. 오전 0:00
ko_gpt_442," ""美 금리인상, 韓 자본유출로 이어져""",0,,0000.00.00. 오전 0:00
ko_gpt_443," ""5G 서비스는 차세대 이동통신 기술""",0,,0000.00.00. 오전 0:00
ko_gpt_444," ""이 정도면 괜찮지 않나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_445," ""한국, 이제는 세계 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_446," ""한국, 美·中에 낀 샌드위치 신세""",0,,0000.00.00. 오전 0:00
ko_gpt_447," ""우리도 이제 앱으로""SKT, 스마트폰 앱으로 택시 호출 서비스",0,,0000.00.00. 오전 0:00
ko_gpt_448," ""한국, 차세대 이동통신 5G 기술 선도""",0,,0000.00.00. 오전 0:00
ko_gpt_449," ""제가 잘못했습니다""...'김주혁 사망' 경찰, 고 김주혁 애도물결",0,,0000.00.00. 오전 0:00
ko_gpt_450," ""한국 IT 경쟁력, 중국에 추월당하기 시작""",0,,0000.00.00. 오전 0:00
ko_gpt_451," ""삼성, 애플에 특허침해 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_452," ""한국은 IT강국"" vs ""중국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_453," ""우리가 이겼다"" vs ""한국이 이겼다""...中 '승전보'",0,,0000.00.00. 오전 0:00
ko_gpt_454," ""삼성, 애플에 특허침해 소송"" vs ""애플, 특허침해 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_455," ""한국, MSCI 선진지수 편입시 외국인 자금 유입""",0,,0000.00.00. 오전 0:00
ko_gpt_456, '갤럭시S6엣지'에 대한 반응은?,0,,0000.00.00. 오전 0:00
ko_gpt_457," ""한국, 일본에 비해 IT분야 경쟁력 낮다""",0,,0000.00.00. 오전 0:00
ko_gpt_458," ""한국, IT산업 경쟁력 강화해야""",0,,0000.00.00. 오전 0:00
ko_gpt_459," ""이제 다시 시작이다""",0,,0000.00.00. 오전 0:00
ko_gpt_460," ""아이폰6S, 아이폰6S 플러스, 아이폰6S 플러스, 아이폰6S 플러스""",0,,0000.00.00. 오전 0:00
ko_gpt_461," ""애플의 '아이폰'이 삼성 '갤럭시'를 압도할 것""",0,,0000.00.00. 오전 0:00
ko_gpt_462," ""한국에는 없는 것""...중국서 '한국산' 인기",0,,0000.00.00. 오전 0:00
ko_gpt_463," ""구글, 한국 정부의 요청으로 세금 낸다""",0,,0000.00.00. 오전 0:00
